date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating,day_of_week,month,is_weekend,is_exam_season,study_efficiency,distraction_rate,screen_study_ratio,wellness_score,optimal_sleep,goal_efficiency,study_sleep_ratio,exercise_study_ratio,sessions_per_hour,average_session_length
2024-12-16,5.9,11.3,2.0,12.0,6.6,6.5,6,6,4,100.0,7,10,0,12,0,1,1.8833333333333335,0.6666666666666666,0.17699115044247787,4.85,0,8.849557522123893,1.9152542372881356,1.0619469026548671,0.5309734513274336,1.8833333333333335
2022-08-21,7.8,6.5,2.9,54.0,8.9,7.3,9,2,0,82.0,7,10,6,8,1,0,3.25,0.0,0.4461538461538461,6.45,1,12.615384615384615,0.8333333333333334,8.307692307692308,0.3076923076923077,3.25
2024-03-20,5.8,2.9,6.9,15.0,5.8,6.2,8,7,5,51.0,7,7,2,3,0,1,0.41428571428571426,0.7142857142857143,2.3793103448275863,4.575,0,17.586206896551726,0.5,5.172413793103448,2.413793103448276,0.41428571428571426
2025-11-18,6.7,6.0,1.4,24.0,5.4,6.9,5,7,4,66.0,12,10,1,11,0,1,0.8571428571428571,0.5714285714285714,0.2333333333333333,4.95,0,11.0,0.8955223880597015,4.0,1.1666666666666667,0.8571428571428571
2024-03-29,7.4,5.8,3.6,24.0,5.8,7.8,9,2,5,61.0,23,10,4,3,0,1,2.9,2.5,0.6206896551724138,5.45,1,10.517241379310345,0.7837837837837838,4.137931034482759,0.3448275862068966,2.9
2025-07-02,7.0,5.9,4.7,15.0,7.3,5.6,10,2,5,80.0,11,10,2,7,0,0,2.95,2.5,0.7966101694915254,5.1,1,13.559322033898304,0.8428571428571429,2.542372881355932,0.3389830508474576,2.95
2025-05-02,7.3,6.4,6.2,13.0,6.7,7.7,9,1,4,93.0,8,10,4,5,0,1,6.4,4.0,0.96875,5.533333333333333,1,14.53125,0.8767123287671234,2.03125,0.15625,6.4
2020-03-19,6.0,6.9,4.6,9.0,5.7,7.6,4,1,3,78.0,6,10,3,3,0,1,6.9,3.0,0.6666666666666666,4.8999999999999995,0,11.304347826086955,1.1500000000000001,1.3043478260869565,0.14492753623188406,6.9
2021-02-02,4.4,8.4,7.4,0.0,6.7,4.5,6,1,4,86.0,15,10,1,2,0,0,8.4,4.0,0.8809523809523809,3.9000000000000004,0,10.238095238095237,1.909090909090909,0.0,0.11904761904761904,8.4
2022-08-20,8.9,6.5,15.065981129310002,83.0,8.7,7.4,7,5,1,92.0,4,10,5,8,1,0,1.3,0.2,2.3178432506630773,6.941666666666666,1,14.153846153846153,0.7303370786516854,12.76923076923077,0.7692307692307693,1.3
2023-08-04,6.0,6.2,3.8,7.0,6.2,6.1,3,2,3,84.0,13,10,4,8,0,0,3.1,1.5,0.6129032258064515,4.633333333333333,0,13.548387096774194,1.0333333333333334,1.129032258064516,0.3225806451612903,3.1
2025-12-09,6.3,3.3,7.5,25.0,7.1,5.6,7,3,10,48.0,9,5,1,12,0,1,1.0999999999999999,3.3333333333333335,2.272727272727273,5.325,0,14.545454545454547,0.5238095238095238,5.0,0.9090909090909092,1.0999999999999999
2022-02-08,8.5,7.7,2.5,17.0,9.7,8.8,9,6,3,85.0,5,10,1,2,0,0,1.2833333333333334,0.5,0.3246753246753247,6.891666666666667,1,11.03896103896104,0.9058823529411765,2.207792207792208,0.7792207792207793,1.2833333333333334
2025-08-28,7.2,3.7,4.2,25.0,7.3,6.4,3,4,2,61.0,13,10,3,8,0,0,0.925,0.5,1.135135135135135,5.325,1,16.486486486486484,0.513888888888889,5.0,1.081081081081081,0.925
2023-11-29,5.3,3.5,10.4,13.0,5.9,5.8,5,2,8,55.0,1,7,2,11,0,1,1.75,4.0,2.9714285714285715,4.358333333333333,0,15.714285714285714,0.6603773584905661,3.7142857142857144,0.5714285714285714,1.75
2024-11-13,6.7,0.5,7.4,10.0,4.3,7.8,7,6,8,35.0,11,4,2,11,0,1,0.08333333333333333,1.3333333333333333,14.8,4.783333333333333,0,70.0,0.07462686567164178,20.0,12.0,0.08333333333333333
2025-09-16,6.6,3.2,6.0,26.0,8.2,8.6,8,5,5,73.0,7,10,1,9,0,0,0.64,1.0,1.875,6.066666666666666,0,22.8125,0.4848484848484849,8.125,1.5625,0.64
2020-06-10,6.8,8.1,5.1,0.0,6.7,6.9,9,4,4,96.0,23,10,2,6,0,0,2.025,1.0,0.6296296296296297,5.325,0,11.851851851851853,0.8285714285714285,0.0,0.4938271604938272,2.025
2021-03-07,7.4,4.2,4.3,11.0,7.4,7.6,9,1,1,86.0,16,10,6,3,1,1,4.2,1.0,1.0238095238095237,5.691666666666666,1,20.476190476190474,0.5675675675675675,2.619047619047619,0.23809523809523808,4.2
2024-11-10,7.9,6.4,6.0,35.0,9.1,9.0,7,1,3,92.0,21,10,6,11,1,1,6.4,3.0,0.9375,6.791666666666667,1,14.375,0.810126582278481,5.46875,0.15625,6.4
2023-12-20,4.4,4.1,3.4,0.0,5.2,7.4,9,4,7,68.0,0,8,2,12,0,1,1.025,1.75,0.8292682926829269,4.25,0,16.585365853658537,0.9318181818181817,0.0,0.9756097560975611,1.025
2025-02-04,7.4,6.6,3.2,37.0,8.7,6.7,8,6,0,95.0,1,10,1,2,0,0,1.0999999999999999,0.0,0.4848484848484849,6.008333333333334,1,14.393939393939394,0.8918918918918918,5.606060606060606,0.9090909090909092,1.0999999999999999
2025-07-07,6.5,5.0,4.7,13.0,6.9,7.1,4,3,1,65.0,14,10,0,7,0,0,1.6666666666666667,0.3333333333333333,0.9400000000000001,5.325,0,13.0,0.7692307692307693,2.6,0.6,1.6666666666666667
2023-08-29,6.2,5.9,2.6,25.0,5.6,5.8,5,5,5,75.0,5,10,1,8,0,0,1.1800000000000002,1.0,0.4406779661016949,5.325,0,12.711864406779661,0.9516129032258065,5.0,0.847457627118644,1.1800000000000002
2021-08-15,7.0,2.9,5.9,73.0,8.6,6.9,7,6,1,55.0,18,10,6,8,1,0,0.48333333333333334,0.16666666666666666,2.03448275862069,6.233333333333333,1,18.96551724137931,0.41428571428571426,25.17241379310345,2.0689655172413794,0.48333333333333334
2025-08-31,6.1,3.8,13.8,11.0,4.8,5.4,8,3,10,40.0,5,5,6,8,1,0,1.2666666666666666,3.3333333333333335,3.6315789473684212,4.166666666666666,0,10.526315789473685,0.6229508196721312,2.8947368421052633,0.7894736842105263,1.2666666666666666
2021-06-15,7.8,6.2,3.0,36.0,6.9,6.8,4,4,3,84.0,20,10,1,6,0,0,1.55,0.75,0.48387096774193544,5.325,1,13.548387096774194,0.7948717948717949,5.806451612903226,0.6451612903225806,1.55
2022-10-08,5.7,0.5,7.6,20.0,3.8,6.2,8,4,9,22.0,10,4,5,10,1,1,0.125,2.25,15.2,4.091666666666667,0,44.0,0.08771929824561403,40.0,8.0,0.125
2022-06-23,7.1,6.3,5.2,17.0,6.5,7.3,8,5,4,76.0,19,10,3,6,0,0,1.26,0.8,0.8253968253968255,5.366666666666666,1,12.063492063492063,0.8873239436619719,2.6984126984126986,0.7936507936507937,1.26
2021-09-04,5.9,2.9,7.5,36.0,5.6,7.4,9,5,5,43.0,21,8,5,9,1,0,0.58,1.0,2.586206896551724,5.0249999999999995,0,14.827586206896552,0.4915254237288135,12.413793103448276,1.7241379310344829,0.58
2024-04-09,7.4,6.6,3.0,36.0,6.3,8.5,9,4,1,94.0,10,10,1,4,0,1,1.65,0.25,0.4545454545454546,5.85,1,14.242424242424244,0.8918918918918918,5.454545454545455,0.6060606060606061,1.65
2021-08-10,7.5,3.7,3.7,23.0,6.3,9.2,7,2,1,78.0,10,10,1,8,0,0,1.85,0.5,1.0,5.941666666666666,1,21.08108108108108,0.49333333333333335,6.216216216216216,0.5405405405405405,1.85
2024-08-01,6.0,2.8,6.2,25.0,5.6,6.8,8,4,8,38.0,17,6,3,8,0,0,0.7,2.0,2.2142857142857144,4.808333333333333,0,13.571428571428573,0.4666666666666666,8.928571428571429,1.4285714285714286,0.7
2023-08-29,7.5,5.3,5.0,37.0,7.6,7.9,6,3,3,69.0,21,10,1,8,0,0,1.7666666666666666,1.0,0.9433962264150944,6.058333333333334,1,13.018867924528303,0.7066666666666667,6.981132075471699,0.5660377358490566,1.7666666666666666
2020-05-21,2.8,9.2,4.7,9.0,6.9,5.4,3,3,4,100.0,15,10,3,5,0,1,3.0666666666666664,1.3333333333333333,0.5108695652173914,5.325,0,10.869565217391305,3.2857142857142856,0.9782608695652175,0.32608695652173914,3.0666666666666664
2024-07-17,7.2,2.1,8.7,13.0,6.1,5.9,4,6,9,43.0,1,5,2,7,0,0,0.35000000000000003,1.5,4.142857142857142,4.908333333333334,1,20.476190476190474,0.2916666666666667,6.19047619047619,2.857142857142857,0.35000000000000003
2022-03-31,8.1,4.4,5.1,43.0,8.0,8.7,10,6,1,67.0,25,10,3,3,0,1,0.7333333333333334,0.16666666666666666,1.159090909090909,6.558333333333334,1,15.227272727272727,0.54320987654321,9.772727272727272,1.3636363636363635,0.7333333333333334
2025-08-06,5.9,4.8,3.0,22.0,5.3,7.4,9,1,5,56.0,10,10,2,8,0,0,4.8,5.0,0.625,4.833333333333334,0,11.666666666666668,0.8135593220338982,4.583333333333334,0.20833333333333334,4.8
2023-11-30,6.3,0.9,9.8,17.0,7.1,6.2,10,4,6,33.0,18,3,3,11,0,1,0.225,1.5,10.88888888888889,5.041666666666666,0,36.666666666666664,0.14285714285714288,18.88888888888889,4.444444444444445,0.225
2021-03-16,5.6,5.9,2.2,41.0,7.4,7.0,9,6,1,83.0,21,10,1,3,0,1,0.9833333333333334,0.16666666666666666,0.3728813559322034,5.341666666666667,0,14.067796610169491,1.0535714285714286,6.949152542372881,1.0169491525423728,0.9833333333333334
2025-05-22,6.8,5.8,5.7,21.0,7.2,4.4,3,5,1,84.0,20,10,3,5,0,1,1.16,0.2,0.9827586206896552,5.325,0,14.482758620689655,0.8285714285714285,3.6206896551724137,0.8620689655172414,1.16
2024-02-26,7.1,4.5,2.1,22.0,7.7,6.0,8,5,4,77.0,9,10,0,2,0,0,0.9,0.8,0.4666666666666667,5.383333333333334,1,17.11111111111111,0.6338028169014085,4.888888888888889,1.1111111111111112,0.9
2022-09-14,6.6,1.9,6.6,23.0,6.0,5.7,9,2,10,40.0,17,5,2,9,0,0,0.95,5.0,3.473684210526316,4.766666666666667,0,21.05263157894737,0.2878787878787879,12.105263157894738,1.0526315789473684,0.95
2020-11-27,8.2,8.2,3.7,57.0,8.4,8.6,8,5,1,100.0,10,10,4,11,0,1,1.64,0.2,0.451219512195122,6.775,1,12.195121951219512,1.0,6.951219512195123,0.6097560975609757,1.64
2021-09-20,5.1,4.5,3.0,3.0,4.2,6.8,6,7,3,70.0,6,10,0,9,0,0,0.6428571428571429,0.42857142857142855,0.6666666666666666,4.050000000000001,0,15.555555555555555,0.8823529411764707,0.6666666666666666,1.5555555555555556,0.6428571428571429
2024-12-24,6.7,8.0,4.6,17.0,9.2,5.3,6,3,2,100.0,5,10,1,12,0,1,2.6666666666666665,0.6666666666666666,0.575,5.441666666666666,0,12.5,1.1940298507462686,2.125,0.375,2.6666666666666665
2025-08-03,6.9,3.8,7.9,87.0,7.5,8.0,5,5,4,73.0,12,10,6,8,1,0,0.76,0.8,2.0789473684210527,6.324999999999999,0,19.210526315789476,0.5507246376811593,22.894736842105264,1.3157894736842106,0.76
2023-12-21,7.4,8.4,6.3,31.0,6.3,7.4,3,7,4,93.0,15,10,3,12,0,1,1.2,0.5714285714285714,0.75,5.533333333333334,1,11.071428571428571,1.135135135135135,3.6904761904761902,0.8333333333333333,1.2
2021-03-18,5.2,3.4,3.2,23.0,6.9,5.9,9,2,5,65.0,0,9,3,3,0,1,1.7,2.5,0.9411764705882354,4.691666666666666,0,19.11764705882353,0.6538461538461539,6.764705882352941,0.5882352941176471,1.7
2022-03-07,6.9,6.8,2.1,13.0,8.4,9.3,6,1,4,93.0,12,10,0,3,0,1,6.8,4.0,0.3088235294117647,6.258333333333334,0,13.676470588235295,0.9855072463768115,1.911764705882353,0.14705882352941177,6.8
2022-08-04,7.5,6.3,4.5,10.0,4.8,6.8,7,3,4,68.0,24,10,3,8,0,0,2.1,1.3333333333333333,0.7142857142857143,5.325,1,10.793650793650794,0.84,1.5873015873015874,0.4761904761904762,2.1
2022-06-27,3.3,7.4,5.1,34.0,5.6,5.2,10,7,3,100.0,10,10,0,6,0,0,1.0571428571428572,0.42857142857142855,0.6891891891891891,3.8083333333333327,0,13.513513513513512,2.2424242424242427,4.594594594594595,0.9459459459459459,1.0571428571428572
2025-08-08,7.8,6.2,4.6,61.0,8.4,7.3,7,7,1,94.0,23,10,4,8,0,0,0.8857142857142858,0.14285714285714285,0.7419354838709676,6.383333333333333,1,15.161290322580644,0.7948717948717949,9.838709677419354,1.129032258064516,0.8857142857142858
2024-05-24,8.1,8.4,3.6,39.0,6.8,6.8,3,4,2,97.0,6,10,4,5,0,1,2.1,0.5,0.42857142857142855,5.325,1,11.547619047619047,1.0370370370370372,4.642857142857142,0.47619047619047616,2.1
2021-12-15,6.4,5.2,5.3,19.0,7.5,6.3,9,7,6,68.0,10,10,2,12,0,1,0.7428571428571429,0.8571428571428571,1.0192307692307692,5.208333333333333,0,13.076923076923077,0.8125,3.6538461538461537,1.346153846153846,0.7428571428571429
2022-11-02,8.2,5.0,5.7,69.0,9.6,6.9,8,2,1,94.0,8,10,2,11,0,1,2.5,0.5,1.1400000000000001,6.749999999999999,1,18.8,0.6097560975609757,13.8,0.4,2.5
2020-01-19,8.2,2.4,5.7,37.0,7.4,6.7,6,2,3,48.0,19,9,6,1,1,0,1.2,1.5,2.375,5.883333333333334,1,20.0,0.29268292682926833,15.416666666666668,0.8333333333333334,1.2
2022-06-28,6.5,3.1,7.1,17.0,4.7,5.6,8,6,6,41.0,0,5,1,6,0,0,0.5166666666666667,1.0,2.290322580645161,4.341666666666666,0,13.225806451612902,0.47692307692307695,5.483870967741935,1.9354838709677418,0.5166666666666667
2023-05-23,5.8,6.7,5.1,0.0,6.3,6.4,6,6,3,96.0,18,10,1,5,0,1,1.1166666666666667,0.5,0.7611940298507462,4.625,0,14.328358208955224,1.1551724137931034,0.0,0.8955223880597015,1.1166666666666667
2025-09-09,2.0,6.4,8.2,22.0,3.5,4.1,7,6,6,62.0,11,6,1,9,0,0,1.0666666666666667,1.0,1.2812499999999998,2.583333333333333,0,9.6875,3.2,3.4375,0.9375,1.0666666666666667
2022-11-19,7.4,4.3,5.4,3.0,6.3,6.8,7,7,2,76.0,4,10,5,11,1,1,0.6142857142857142,0.2857142857142857,1.2558139534883723,5.15,1,17.674418604651162,0.581081081081081,0.6976744186046512,1.627906976744186,0.6142857142857142
2023-01-16,5.6,3.6,7.5,12.0,6.8,5.2,5,2,7,52.0,20,8,0,1,0,0,1.8,3.5,2.0833333333333335,4.499999999999999,0,14.444444444444445,0.6428571428571429,3.333333333333333,0.5555555555555556,1.8
2020-07-16,6.9,8.0,6.9,10.0,7.9,7.8,9,5,2,100.0,16,10,3,7,0,0,1.6,0.4,0.8625,5.733333333333333,0,12.5,1.1594202898550725,1.25,0.625,1.6
2024-06-17,9.2,4.4,0.9,29.0,7.8,8.7,6,6,1,56.0,3,10,0,6,0,0,0.7333333333333334,0.16666666666666666,0.20454545454545453,6.666666666666666,0,12.727272727272727,0.47826086956521746,6.59090909090909,1.3636363636363635,0.7333333333333334
2021-10-10,6.8,8.0,5.6,4.0,6.9,5.6,6,1,2,92.0,21,10,6,10,1,1,8.0,2.0,0.7,5.325,0,11.5,1.1764705882352942,0.5,0.125,8.0
2022-07-28,6.1,6.0,4.0,39.0,7.0,5.7,5,1,3,87.0,21,10,3,7,0,0,6.0,3.0,0.6666666666666666,5.025,0,14.5,0.9836065573770493,6.5,0.16666666666666666,6.0
2021-07-11,7.2,4.4,6.6,29.0,8.4,6.3,10,3,4,55.0,25,10,6,7,1,0,1.4666666666666668,1.3333333333333333,1.4999999999999998,5.716666666666667,1,12.499999999999998,0.6111111111111112,6.59090909090909,0.6818181818181818,1.4666666666666668
2025-11-21,8.0,10.0,2.3,29.0,5.9,6.9,10,6,0,100.0,19,10,4,11,0,1,1.6666666666666667,0.0,0.22999999999999998,5.441666666666666,1,10.0,1.25,2.9,0.6,1.6666666666666667
2025-08-21,8.6,5.4,3.2,50.0,7.5,6.8,10,3,3,71.0,21,10,3,8,0,0,1.8,1.0,0.5925925925925926,5.325,1,13.148148148148147,0.6279069767441862,9.25925925925926,0.5555555555555555,1.8
2023-01-07,8.5,7.8,5.6,53.0,7.4,8.4,10,4,2,100.0,16,10,5,1,1,0,1.95,0.5,0.717948717948718,6.516666666666667,1,12.820512820512821,0.9176470588235294,6.794871794871795,0.5128205128205129,1.95
2020-01-26,5.4,1.3,9.7,27.0,6.9,6.2,9,4,8,32.0,16,5,6,1,1,0,0.325,2.0,7.461538461538461,4.85,0,24.615384615384613,0.24074074074074073,20.76923076923077,3.0769230769230766,0.325
2024-09-19,7.2,4.4,5.2,32.0,6.9,6.5,6,3,4,74.0,11,10,3,9,0,0,1.4666666666666668,1.3333333333333333,1.1818181818181817,5.416666666666667,1,16.818181818181817,0.6111111111111112,7.2727272727272725,0.6818181818181818,1.4666666666666668
2023-02-19,5.6,6.2,4.6,33.0,5.3,6.8,10,7,3,76.0,7,10,6,2,1,0,0.8857142857142858,0.42857142857142855,0.7419354838709676,5.325,0,12.258064516129032,1.1071428571428572,5.32258064516129,1.129032258064516,0.8857142857142858
2024-05-24,7.8,11.7,3.0,38.0,8.6,7.5,7,3,1,100.0,22,10,4,5,0,1,3.9,0.3333333333333333,0.25641025641025644,6.291666666666666,1,8.547008547008547,1.5,3.247863247863248,0.25641025641025644,3.9
2025-06-24,8.0,4.6,3.5,71.0,10.0,7.8,10,2,2,83.0,19,10,1,6,0,0,2.3,1.0,0.7608695652173914,7.041666666666667,1,18.043478260869566,0.575,15.434782608695654,0.4347826086956522,2.3
2022-11-28,6.8,4.3,8.9,25.0,5.5,5.3,7,5,8,58.0,0,8,0,11,0,1,0.86,1.6,2.0697674418604652,4.608333333333333,0,13.488372093023257,0.6323529411764706,5.813953488372094,1.1627906976744187,0.86
2024-06-14,6.4,2.8,9.7,8.0,7.1,6.1,8,4,1,60.0,3,9,4,6,0,0,0.7,0.25,3.4642857142857144,4.966666666666667,0,21.42857142857143,0.43749999999999994,2.857142857142857,1.4285714285714286,0.7
2020-09-30,8.7,2.6,4.6,54.0,8.8,8.7,4,5,1,65.0,13,10,2,9,0,0,0.52,0.2,1.769230769230769,7.0,1,25.0,0.2988505747126437,20.76923076923077,1.923076923076923,0.52
2025-05-14,6.0,10.2,4.0,112.0,9.0,7.1,8,5,2,100.0,10,10,2,5,0,1,2.04,0.4,0.3921568627450981,6.458333333333334,0,9.803921568627452,1.7,10.980392156862745,0.4901960784313726,2.04
2022-05-23,3.6,7.7,4.2,0.0,2.6,5.4,6,3,6,83.0,7,10,0,5,0,1,2.566666666666667,2.0,0.5454545454545454,2.9000000000000004,0,10.779220779220779,2.138888888888889,0.0,0.38961038961038963,2.566666666666667
2022-09-20,7.6,2.0,2.2,32.0,6.2,8.2,9,7,9,49.0,25,10,1,9,0,0,0.2857142857142857,1.2857142857142858,1.1,5.766666666666667,1,24.5,0.2631578947368421,16.0,3.5,0.2857142857142857
2021-11-30,6.3,4.2,3.0,18.0,6.9,5.8,8,4,3,60.0,23,10,1,11,0,1,1.05,0.75,0.7142857142857143,5.325,0,14.285714285714285,0.6666666666666667,4.285714285714286,0.9523809523809523,1.05
2025-04-16,5.9,3.8,5.8,38.0,6.6,7.9,7,7,1,80.0,8,10,2,4,0,1,0.5428571428571428,0.14285714285714285,1.5263157894736843,5.416666666666666,0,21.05263157894737,0.6440677966101694,10.0,1.842105263157895,0.5428571428571428
2024-12-27,4.8,3.2,7.4,43.0,7.3,6.7,7,7,5,55.0,1,8,4,12,0,1,0.4571428571428572,0.7142857142857143,2.3125,5.058333333333334,0,17.1875,0.6666666666666667,13.4375,2.1875,0.4571428571428572
2024-10-18,7.0,6.8,4.0,24.0,6.9,6.8,3,7,3,86.0,15,10,4,10,0,1,0.9714285714285714,0.42857142857142855,0.5882352941176471,5.325,1,12.647058823529411,0.9714285714285714,3.5294117647058822,1.0294117647058825,0.9714285714285714
2022-02-01,7.5,6.4,1.6,46.0,9.6,5.5,9,7,0,94.0,18,10,1,2,0,0,0.9142857142857144,0.0,0.25,6.033333333333334,1,14.6875,0.8533333333333334,7.1875,1.09375,0.9142857142857144
2024-04-16,6.6,6.5,5.2,48.0,9.3,6.9,5,3,2,100.0,6,10,1,4,0,1,2.1666666666666665,0.6666666666666666,0.8,6.1000000000000005,0,15.384615384615385,0.9848484848484849,7.384615384615385,0.46153846153846156,2.1666666666666665
2024-01-16,6.3,2.8,8.5,33.0,5.1,5.3,7,3,8,45.0,8,6,1,1,0,0,0.9333333333333332,2.6666666666666665,3.035714285714286,4.45,0,16.071428571428573,0.4444444444444444,11.785714285714286,1.0714285714285714,0.9333333333333332
2022-04-19,8.1,9.5,4.6,20.0,7.7,7.2,7,3,5,100.0,2,10,1,4,0,1,3.1666666666666665,1.6666666666666667,0.4842105263157894,5.916666666666667,1,10.526315789473685,1.1728395061728396,2.1052631578947367,0.3157894736842105,3.1666666666666665
2025-12-05,6.3,5.6,6.4,12.0,8.0,7.5,9,1,3,70.0,19,10,4,12,0,1,5.6,3.0,1.142857142857143,5.55,0,12.5,0.8888888888888888,2.142857142857143,0.17857142857142858,5.6
2020-05-07,6.2,2.4,7.0,3.0,4.8,6.2,5,6,5,56.0,9,6,3,5,0,1,0.39999999999999997,0.8333333333333334,2.916666666666667,4.325,0,23.333333333333336,0.3870967741935484,1.25,2.5,0.39999999999999997
2024-01-31,5.9,2.5,3.3,20.0,8.8,7.0,6,4,1,63.0,3,10,2,1,0,0,0.625,0.25,1.3199999999999998,5.591666666666668,0,25.2,0.423728813559322,8.0,1.6,0.625
2020-08-06,7.7,7.2,2.7,27.0,8.6,8.4,6,6,3,100.0,3,10,3,8,0,0,1.2,0.5,0.375,6.4,1,13.88888888888889,0.935064935064935,3.75,0.8333333333333333,1.2
2020-03-13,4.9,4.1,9.3,4.0,5.0,5.6,4,3,9,63.0,1,7,4,3,0,1,1.3666666666666665,3.0,2.2682926829268295,3.908333333333333,0,15.365853658536587,0.8367346938775508,0.9756097560975611,0.7317073170731708,1.3666666666666665
2020-01-25,6.7,7.5,3.1,58.0,8.3,8.7,7,4,2,91.0,17,10,5,1,1,0,1.875,0.5,0.41333333333333333,6.408333333333333,0,12.133333333333333,1.1194029850746268,7.733333333333333,0.5333333333333333,1.875
2023-04-04,7.8,8.1,2.7,34.0,7.1,6.0,7,7,2,100.0,22,10,1,4,0,1,1.157142857142857,0.2857142857142857,0.33333333333333337,5.508333333333333,1,12.345679012345679,1.0384615384615385,4.197530864197531,0.8641975308641976,1.157142857142857
2022-11-30,6.5,6.5,4.9,26.0,5.8,4.8,10,7,4,84.0,16,9,2,11,0,1,0.9285714285714286,0.5714285714285714,0.7538461538461539,4.491666666666667,0,12.923076923076923,1.0,4.0,1.0769230769230769,0.9285714285714286
2024-03-31,8.2,7.7,3.1,58.0,9.0,6.8,6,6,1,97.0,3,10,6,3,1,1,1.2833333333333334,0.16666666666666666,0.4025974025974026,5.325,1,12.597402597402597,0.9390243902439025,7.532467532467532,0.7792207792207793,1.2833333333333334
2021-05-04,7.6,4.9,5.8,24.0,8.5,6.8,9,1,1,88.0,23,10,1,5,0,1,4.9,1.0,1.183673469387755,5.925000000000001,1,17.959183673469386,0.6447368421052633,4.897959183673469,0.2040816326530612,4.9
2021-11-10,7.5,6.3,3.8,3.0,6.5,7.0,8,6,1,93.0,21,10,2,11,0,1,1.05,0.16666666666666666,0.6031746031746031,5.275,1,14.761904761904763,0.84,0.4761904761904762,0.9523809523809524,1.05
2022-04-02,6.5,2.4,13.2,23.0,6.9,6.4,5,7,8,53.0,24,6,5,4,1,1,0.34285714285714286,1.1428571428571428,5.5,5.141666666666667,0,22.083333333333336,0.3692307692307692,9.583333333333334,2.916666666666667,0.34285714285714286
2023-02-26,7.1,2.1,1.5,43.0,8.0,7.2,6,5,2,53.0,11,10,6,2,1,0,0.42000000000000004,0.4,0.7142857142857143,5.933333333333334,1,25.238095238095237,0.295774647887324,20.476190476190474,2.380952380952381,0.42000000000000004
2025-07-18,6.1,3.8,5.5,25.0,7.1,6.1,7,7,3,71.0,21,10,4,7,0,0,0.5428571428571428,0.42857142857142855,1.4473684210526316,5.325,0,18.68421052631579,0.6229508196721312,5.0,1.842105263157895,0.5428571428571428
2023-08-01,8.6,4.0,4.2,0.0,8.3,7.6,10,2,5,67.0,18,9,1,8,0,0,2.0,2.5,1.05,6.125,1,16.75,0.46511627906976744,0.0,0.5,2.0
2021-12-21,7.6,6.6,5.0,16.0,6.4,6.1,5,1,3,81.0,1,10,1,12,0,1,6.6,3.0,0.7575757575757576,5.158333333333334,1,12.272727272727273,0.868421052631579,2.4242424242424243,0.15151515151515152,6.6
2020-05-26,7.4,8.8,4.4,33.0,8.7,8.3,8,3,1,100.0,17,10,1,5,0,1,2.9333333333333336,0.3333333333333333,0.5,6.375000000000001,1,11.363636363636363,1.1891891891891893,3.7499999999999996,0.3409090909090909,2.9333333333333336
2024-03-02,6.6,5.2,5.6,39.0,6.3,5.5,4,1,5,68.0,14,10,5,3,1,1,5.2,5.0,1.0769230769230769,4.925,0,13.076923076923077,0.787878787878788,7.5,0.1923076923076923,5.2
2022-03-27,8.0,7.7,4.7,88.0,9.0,7.1,7,5,3,100.0,16,10,6,3,1,1,1.54,0.6,0.6103896103896104,6.758333333333334,1,12.987012987012987,0.9625,11.428571428571429,0.6493506493506493,1.54
2023-01-01,7.4,4.7,5.3,55.0,6.3,7.1,5,7,3,63.0,23,10,6,1,1,0,0.6714285714285715,0.42857142857142855,1.127659574468085,5.658333333333332,1,13.404255319148936,0.6351351351351351,11.702127659574467,1.4893617021276595,0.6714285714285715
2021-06-25,4.5,7.8,4.7,19.0,6.7,2.8,4,5,5,85.0,22,10,4,6,0,0,1.56,1.0,0.6025641025641026,3.658333333333333,0,10.897435897435898,1.7333333333333334,2.435897435897436,0.6410256410256411,1.56
2020-07-24,6.8,4.1,7.1,25.0,7.8,5.5,5,6,2,68.0,2,10,4,7,0,0,0.6833333333333332,0.3333333333333333,1.7317073170731707,5.233333333333333,0,16.585365853658537,0.6029411764705882,6.097560975609756,1.4634146341463417,0.6833333333333332
2024-02-14,5.8,2.6,8.9,34.0,6.0,7.5,9,6,9,43.0,8,5,2,2,0,0,0.43333333333333335,1.5,3.423076923076923,5.108333333333333,0,16.538461538461537,0.4482758620689655,13.076923076923077,2.3076923076923075,0.43333333333333335
2020-02-13,6.1,2.0,8.6,24.0,7.2,6.4,7,5,5,60.0,8,9,3,2,0,0,0.4,1.0,4.3,5.125000000000001,0,30.0,0.3278688524590164,12.0,2.5,0.4
2024-09-01,6.2,6.2,3.1,40.0,5.3,6.9,9,2,5,77.0,19,10,6,9,1,0,3.1,2.5,0.5,4.933333333333333,0,12.419354838709678,1.0,6.451612903225806,0.3225806451612903,3.1
2021-01-05,7.6,3.1,9.9,9.0,6.5,5.0,5,6,7,48.0,15,8,1,1,0,0,0.5166666666666667,1.1666666666666667,3.193548387096774,4.8500000000000005,1,15.483870967741934,0.4078947368421053,2.903225806451613,1.9354838709677418,0.5166666666666667
2022-07-11,6.6,5.5,4.6,21.0,5.7,8.2,5,2,4,69.0,6,10,0,7,0,0,2.75,2.0,0.8363636363636363,5.3,0,12.545454545454545,0.8333333333333334,3.8181818181818183,0.36363636363636365,2.75
